id,k,original_nodes,original_edges,original_girth,original_vertex_connectivity,original_edge_connectivity,result_nodes,result_girth,result_vertex_connectivity,result_edge_connectivity,has_articulation,girth_preserved,is_k_regular,hamiltonian,original_graph6,result_graph6
1362,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@OOD???@?A?A??_?G??G??_?C_??o??C???G??@???A???C???A???@O????????C???@O????_?????????@?????O???GA?????C?????G????????????G?????U???@??O??????_?????@??????g??????C????OA?????OAO????????OC????_?B?????G?@????????G????????G???????GG??????A@???????C?_????????G?????O??????_???C???C????????????????W????????E?????????GG?????????B?????G???A???@?????????????????_GO????????K?G???C?????_@????????@??_O???????A?@????????@??CG??????@???_????????@G?C???_?????A?,~?AS`_S?__O@?G?A?@?@C?G_?_?@??CO?AG??_??C???O???_???_???O???O???A????G?C??O?_??O????G????G????@?????C?@???G?A????????????_???????????@??????_??????O???CCC????AA?_??????_??????O??????@???????G???????AA??????@@?????O@??????A?G????????G????????O???????@?????????_????????GG???????@@?????????O?????????_?????????_?????????O????O????O????A????A?????????_?????????@???????????@?O?????????_G?????????A???????????O??????????C???????????G????????????G???????????C???????????C????????????_?????????A?A??????????C?C????????????P????????????G_???????????A?????????????O????????????C?????????????G?????????????GA????????????C@????????????@??????????????G??????????????_?????????????@???????????????@??????????OC???C??????????????O?????????@?O???G???O?O????????C????_?_????????C???A??????????G????@??????????C??????????????C??????????????????@?????????????C???????????????????G???????????????@?????????????????O????????????????O????????????????@?????????????????_?????????????????_?????????????????g?????????????????S?????????????????O?????????????????A??????????????G???A??????????????O???C?????????????????@???????????????????_??????????????????GA?????????????????@?O?????????????O????O???????????????????@?????????????@????@?????????????????????_?????????????P?????_?????????????AG????A???????????????????@????????????????????@???????????????O?????O??????????????G?????G????????????????????G????????????????????@??????????????????C?????????????????????G??????????????????????_?A???????????????????O?@???????????????????C?C????????????????????_?_????A?????????????G??A?????C?????????????O??C???@??????????????????D????_?????????????????A_???????????????A????A??????????????????O????O????@?????????????????@?@???A?????????????????A?A????C?????G???????G?????????G?????C???????C??????????C??C?@???????????????????_??_?G?????????????
1363,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@P?SCO??@?A?A??_?G??G??_?C_??g??????G??@???C???C???C???@????O?????????G????O????O????A?????G????H?????G????@@?????@??????O?????B?????AG?????????????G??????G?????OK?????C?O??????????????@???????A???????A????A???G???@???D???????@????????C????????C???????C?C????_???A???????_?G???C??A??_?????A??G????_??C??????O?????_???????@?_??O??A???@???O????P????G?????G????CG_????????G?????G?G?a?????????A????_????O?C???A???????_??g????????CO????????G?OO????????A?,~?AS`_S?__O@?G?AC@G@??G??a?@C?C@?A?_?O??G???O???_???_???O???C?O??_A??A????C????C?O??A?G??????????G??????????@????AG????@A????CS?????aO?????C??????C??????_??????G??????AA??????OO??????O???????_??????A???????@????????OO??????AA???????@????????G????????G????????O????????AA????????OO??????@?????????A??????????G?????????C?????????????????????@?????????????????????G?????????@???????????O???G?????G_???@?????@A???????????_???????????_???A??????C????@??????@????????????O???????????A??????????A?_??????????C@?????????????O????????????G????????????G????????????@?????_???????C@???C????????GA????????????G?????????????C?????????????C??????????????_?????????????A?_????????????C@??????????????????????????????C??????????????????????????????G???_??????????C???C???????????C????_??????????_????O??????????G???????????????G????????????????_???????????????O????????????????O????????????????OO???????????????GG???????????????A_????????????????S?????????????????C?????????????????G?????????????C???@?????????????G???A??????????????????_?????????????????O????????????????A?G????????????????C?O????????G???????@??????????O????????_?????????????????_?G????????????????C?@???????????????????D???????????????????I???????????????????A???????????????????@??????????????????C?????????????????????@??????????????????C??????????????????????G????????????C????A?@?????????????A????C??O????????????A?_?????O?????????????OC?????@????????????????????C_????????????????????G_????????????????????????????????????????????_???????????????????????????????????????????@??????????????_???????_?????????????@????????_?????????C????O??????C??????????A????G??????@?????????A????????????@??????????O????????????C?????????@C???????????A??????????AG???????????A???????????????C??????@A???????????????G??????A@??????????_??????????O??C?????????O??????????A???_
1364,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@H?OCO??@?A?A??_?G??G??_?C_??g??????G??@???C????????_???O???C????O????g???GO???_????G@?????O???_C?????_??AA????@@??_?@??C???AA???????CG??A?O?O?C??????????o?????_??????C??G?A????O??G????O???????A?????@?O????????_??????C????????C??????C?_????????@_????????C????????_????????o?????????_????????@_????????A??????????A_?????????O???????C???????????GC??????????OA????????_GC????????H??_??????@_??G????????A?O????????A?@????????H??@?????????GA?C????????@C?,~?AS`_S?__O@?G?AA@@@??G??_?@??C@?A?_?O??G???_??C???A?A?@?@??O???A????G????O????G????O????C????A?????C?@???G?A????????????_???????????@??????_??????_?????C??????@??????@???????C??????A???????A???????AA??????@@??????@????????G????????_???????@????????C@???????A?_???????O????????G?????????_????????C?????????A?A???????@?@?????????C??????????_?????????G??????????O??????????OO?????????GG???????A???????????O????????????C@??????????GA????????????????????????_???????????????????????@??????????A?_??????????C?_??????????CC???????????A@????????????@?????????????C????????????A?????????????A???????????G?AG??????????C?@C?????????????P?????????????AG??????????????????????????G??G??????????????????????????G??C??????????????G???????????????_??????????@???O???????????A???O??????????????H???????????????CO???????????????CO???????????????a???????????????G????????????????O????????????????OO???????????????GG????????????????_????????????????C?????????????@?????????????????A????????????@?G??????A????????A?C??????@?????????????@???@??????????????G???G?????????????????GG?????????????????OO????????????????P??????????????????G_?????????_??????????????????C???????????????????????????C???????????????????G??????????A???????????????????@????????????????????O???????????????????A???????????????????????????????_???????????????????@?????O?????????????OC?????G?????????????GA????????????????????__???????????????????CC?????C??????????????@??????G??????????????A????C???????????????G?????G???????????????C?????????????????????@??????????????????????G??????C??????????????a???????_?????????????@C?????@?C???????????????@?????_A????????????????_??????_??????????????GG??????C??????????????@@?????O?????????????????B?????_?????????????????Q?????g?????????????????G?????S?????????????????C?????@@??????????????@????????GG??????????????G???
1365,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@GOC_??@?A?A??_?G??g?A??@???C??A??@????_??A??@???AO_??@O????????C???_O??_?_????O????G????@O??????????@?????A?????A??????_?????G??????g??????_??????_??????g????????????C?G????A?@???????S???OG??????G????_??@????G???????`????????C???C????G???G??O??????????G??????@?@??????@??o??????C?P?????S??????????_??????????A??????????_?G????@???????S?????????@???????A??_????????OC????????G??_????????E?G????O???_?O????A???@?@?????????G??O????????CO@?????????C@?,~?AS`_S?__O@?G?A?@?@@?GG?_?@??CC?AA??_??C??@???A???A?A?@?@??O???A????G?C??O?_??O????G????G????@?????C?@???G?A????????????_???????????@??????_??????_?????C??????@??????@???????C??????A???????A???????AG??????@C??????@????????G??????A?`??????C@G?????@?C???????_A?????????_????????C?????????O?????????_?????????_?????????O?????????C??????????_?????????G?_????????O@?????????@C??????????a??????????_??????????C????????????C???????????G???????????G???????????C???????????D????????????g??????????G????????????O???????????@?????????????_??????????????g????????????D???????????OOO???????????___?????????????_?????????????O?????????????O?????????????A??????????A??O????????????????G?????????G?C?????????????????C??????????????C???????????????O??????????????G???????????????G????????????_??G????????????O??C????C????@?????@?????_????G?????G???????????????G????????????????O????CO??????????O????AG??????????G????????????????A?????????????????O???????????????????????????????????@????????????????????????????????????_????????????????@??????????????????C???C?_???????????A????_@????????????A??????????????????G??????????????????A??????????????????C???????????????????O??????????????@???@C??????????????A???AG?????_???_????????G??????O???O????????C????????????????????O???????????????????A????????????????????G????????????????????O???????????????????@@????????????????????__??????????????_?????_??????????????C?????C?????????????????????O?????????????????????_????????????????????A?????????????????????@??????????????????????P?????????????????????AG????????????????AG????_????????????????CO???@?????????????@???@???????????????????_???_????????G????????????G?????????@????????????@??????????_?????????????????C@???C??????????????????GA??????????????_??????A?_??????????????O??????@?O??????????????O??????CC???????????????A???????__?
1366,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@?PD???@?A?A??_?D??G??O??O??W??????G??@???C???C???C???@????Q?????????W???AO????O????A?????G????B?????A?????C????_@??????_?????D??????C?????????????G??????G??A???C???????_??????C???_???A???O???K????H?????????G?????@???W???@_??????????@G???C???A??????A??A?????????A?@????????????????I?????????E?????????G??_???????????_?????G???????@O??????A_??????????_?_??O????????@_@????????S?C?????G???C?C????A???A?C????????G?@?G???????G??_O??????C???O????????_A?,~?AS`_c@@?CA?A?@?A??_?O??_C@?_CO?AG??_??C??@???A???A???@????O???A????_???@?????_?O?@??G??G????@?????C?????G??????????????_???????????@??????_??????_??@@?C????__@??????@???????C????@?A?????A?A???????AG??????@C???C??@?????_??G????????G????????O????????C????????A?????????G????????@?????????S?????????g?????????_?????????O?????????C??????????_?????????G??????????O??????????OO?????????GG??????????????????????G??????????????????????@???????????G???????????@???????????C????????????G???????????A????????????O????????????O????????????_????????????A?????????????O????????????CC????????????GG????????????I?????????????D????@????C???C?????G????_???_?????????????A??????????????C??????????????C??????????????A???????????@???_???????????_??C??????????????@???????????????A???????????????A?A?????????????@?@???????????????OO??????????????AA????????????????G????????????????O??????????????C????????????????A?????????????????GG???????????????@@?????????????????S?????????????????g?????????????????_?????????????????O??????????????@???O??????????????G??A??????????????????_?????????????????@??????O???????????OO?????G???????????GG??????????????????_??????????????????C???????????????????P???????????????????a??????????????A???????????????????@?????????O??????????????CO???A???????????????a????_A?????????????A????@?C?????????????C???????????O??????????????????????????????C??????????C???????????????????????????????G?????????@??????????C??????????A??????????C??????????__?????????O??????????OO?????????C???????????????A?????G???????????????@??????_?????????????????????AG?????????????????????CO???O?????????C?????C??????G?????????A?????A????????O???????????_????G?????G???????????C????@??????????@???????????????????????A?????????????????A??A???????????????A????@??@???????????????@?????Q?????????????????@?????B??????????????????G
1367,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@OOD???@?A?A??_?G??g??_??_??g??????G??@???C???C???C????O???C???AO???@O?????????C????A?????_????A?????@?????I????????????G?????A?????@O?????C_??????_?????@C??????A???????O??????G_??????E???????A???????@_???????O??????@???????C?C????D????????????????@????C????????a?????????_????_??@A????@A???_????G????C??@A?????????O?C???????C??CO??????O?C????G??GC?????@?GC?????????@????????C?A????????_??G???????C?GC??????A_???GG?????@????C?@???????OA?O????????_?,~?AS`_S?__O@?G?A?@?@C?G_?O?A??AO?CG??_??C???O@??_A??_???O???O???A????G????O????G????O????C?_??A?C???C?C???G?G????????????_???????????@???A??_???C??O??@?OC????_G?_??????_??????O??????@???????G???????AG??????@C???????C????????_???????A????????C????????P????????G_???????A?????????O????????@?_???????AC????????A?????????@?????????@??????????G??????????_G????????@?O?????????????????????C??????????????????????G?????????GC?????????@?A?????A???C?_?????@???G?C???????????C???????????A????????????G???????????@?????????????OO???????????GG????????????_????????????C????????????@?????????????A?????????????AA????????????@@?????????????C??????????????_?????_???????G?????@????????O??????????????O_?????????????H?????????????A???????????????O???????????????C@??????????????GA???????????????????????????????A_???????????????????????????????H??????????C?????_??????????_?????_??????????G????c???????????O???@@????????????????@?????????????????C??????????C??????H??????????G?????@A?????????????????G?????????????????C??????????????????O?????????????????A??????????_???????_?????????@???????@???????????????????O?????????????????@C??????????????????C??????????????????CG??????????????????C???????????????????C???????????????????O???????????????????C???????????????????@O???????????????????I????A??????????????A?????C??????????????C??????????????????@?????????????????????_??????????????????????_????????????????????C????????????????????CC????????????????????GG?????????????????????I?????????????????????D????O???????????????@C????A????????????????G_?????????????????????_?????????????????????@?????C?????????????????CO???A?????????????????AG??????????????A???????G???????????????O??????@????@??????????????????@????A??????????????????A??????????????G????????A??????????????C????????@?????C????????@?????????O?????_????????G????????A
1368,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@GOC_??@?A?A??_?G??_?A??@???C??Q??G????_??I??@A???A????g????????C????O????_????O????G?????O????A??@??c?????G?????A??????G?????A?????C??????AG??????O?????_???????B??????GO??????????????B??????GA???????A???????C_??G???????A???_?C??????C?O??????_C????C??C?G????_??@A????O???W???A?????????C?????@????@???????????C????????@????G?????????O??S?????????@???????A??_????????OC????????G??_????????E?G???_????_?O???C????@?@?????????G??O????????CO@?????????C@?,~?AS`_S?__O@?G?A?@?@@?GG?_?@??CC?AA??_??C??@???A???A?A?@?@??O???A????G?C??O?_??G????O????C????A?????C?@???G?A????????????_???????????@??????_??????_?????C??????@??????@???????C??????A???????A???????A???????@???????@????????G??????A?a??????C@C?????@?C???????_A?????????_????????C????????@?????????A?????????A?G???????@?C????????O?????????A??????????_?????????@??????????@?@?????????_?_????????_??????????C???????????@???????????A???????????A?A?????????@?@???????????@????????????G????G?????_?G????O????@??O?????????O@???????????G?_?????????????A?????????????O???????????C@????????????GA???????????G?????????????C???????????????C??????????????_?????????????A??????????????C??????????????????????????????C??????????????????????????????G??????????O???C???????????_???C???G?_?????????_???C?O?????????G???????????????G????????????????_??????????A????O???????????C????O?????C???C??????O?????A???A??????G?????????????????_????????????????C????????????????@?????????????????A???????????G?????A???????????C?????@??????????????????C??????????????????_?????????????????G??????????????????O??????????????????O??????????????????G????_?????????????G????C?????????????@???????????????????D???????????????????I????????????????????_???????????????????O???????????????????O???????????????????A???????????????????A?_??????????????????C@????????????????????C????????????????????A???????????????G?????a??????????????@?????CO???O??????????????@@?????_??????????????AA???????????????_???G?????????????????O???C??????????????O??O????@?????????????A??A?????G????????????????????A???_??????????????????C??@??????????????@????????O??????????????_???????G????????????????????G?A????????????????????@??O????????????????????C?@?????????????????????G?A??????????????I????????A??????????????D????????@????P???????C???????????????AG???????_???????????
1369,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@OOD???@?A?A????@??G??_??_??_??A??@_??Q???G????????_???O??@C?@????C???????G????S????A???????????_????A???@?C?????A????_@??????A??????O??????O??????_?????@O??????I????O?????@A??A????C??A???????C???????@????C???????????B????????o????????G?C??????G????????g????????A?????????W?C??????????????CO@????A?@????????O@??????????O?@O????@G???A?????@????????G?A????GOA??G??????G???@?????OA????????_??G?CC???????C??????@?_??A@??????????G@????????@?OO????????G?,~?AS`_S?__O@?G?A?@?@C?G_?_?@??CO?AG??_??C???O???_???_???O???O???A????G?G??O?O??O????G????G????@?????C?@???G?A????????????_???????????@??????_??????O??@?OC????_G?_??????_??????O????_?@????C??G???????A???????@???????@????????G??????????????????G?????????????????C?????G??G?????@???_????@???O?????A???O????????@??????????O?????????_?????????A??????????GG?????????OO????C????S?????A????I??????????A???????????O??????????@???????????A????????????G???????????C?????O?????C?????A??????_??????????A????????????C?????????????OO???????????GG???????????G????????????@?????????????@?????????????O@????????????C?????????????O?_????????????@??????????????C?????????????@??????????????@??????????????@O??????????????g???A??????????_????O?????????C???????@???????????????A???????????????G???????????????C????????????????_??????@????????O???????G???A????????????G???C????????????O???????????????O????????????????G?????????????????I????????????????@O????????????C?????????????????C???@?????????????O?????????????????C????_????????????????D??????????????????c?????????????????@??????????????????@????O????????O????@????G????????G?????_??????????????????G??????????????????@???????????????????O???????????????????_????????????_G?????A????????????OC?????@????????????????OO?C????????????????AA??_???????????????????G????????????????????O????????????????????OO???????????????????GG????????_??????A????G????????C???????O???@????????@????????????C????????A????????????G??????????????A??????A??????????????@??????@???????????????O?????????????????????A?????????????????????????????g?????????????????????@O??????????????@??????@????????????????_??????_??????????????????????A???????????????????????O???????C??????????????P????????G??????????????a????G???_???????????????????C???O???????????????????O??????????????????CO???A???????????????????a
1370,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@GOC???@?A?A????@??G??_??G??C??Q???????_??A???C???O???G???@A???AC??O?G???O???O?K???CA?@A????CG??_???O??????@?????@??_?????C???????@??????A??G????@@????A???????_?@????G?????????????????B??????CA???????A??????@O??A????_???????`???@????_?????????G???????A?????????A????????G?????????_?_???????GO????????OG??????_?????????G???G?????A??A??O??????H??C???????G??C???????`??O????????@?G????????@C?G???????@???_????????a?O????????OA?G???????a???C???????S???,~?AS`_S?__O@?G?A?@?@@?GG?_?@??C??A???_??C??@???A???A?G?@?C??O???A????_???@????@?????_????G????@?????O?O???_?_???_?????O?????P?????AG???????????????G?????????????C??????G???????_??????O???????O??????@????????O???????_???????A????????GO???????Q???????@?????????_?????A??GO?????O?@G????@???OC????A???_G????????????????????_???????????????????@????????O?_???????A??_????????OC?????????G@??????????@???????????C??????????A???????????A???????????AA??????????@@???????????S???????????A_????????????G????????????O????????????O????????????G????????????G????????????@???????????@?C???????????A?G????????????????????????????_???????????????????????????@??????????????_??????????????_?????????????C??????????????@????????????G?H????????????@?@C????????????C?A?????????????G?A???????????????A@??????????????@A??????????????@????????????????G????????????????O???????????????A????????????????A@???????????????C?_????????????A?????????????????O????????????????@???@?????????????A???A?????????????G?????????????????C????????????A???????G?????????@???????C??????????????????A??????????????????C??????????????????O??????????????????G?????A????????????A?G????O????????????O@???@???????????????O???A???????????????_???A???????????????a???@???????????????P??????C????????????O???????_???????????A??????????_???????????????????@????????????????C??????????@?@???????A???????????_?_???????A???????????_??_??????O??????????C??C??????C???????????O?????????G???????????_?????????????????????_?????????????????????O????????C????????????O??@??????_???????????A???G????????????????????A?_????????????????????C@???????????????????????O??????????????????????G?????_???????????????A??????C????????????????O????@????????????????O??????A????????????????_???????A?????????????????g?????@?????????????????S????@??????????????????P?????G?????????????????AG
1371,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@OOD???@?A?A??_?@??g?????g??G??C??C???C???H???E?@????O????P????@????O????CO??A?????_@??O?G????@?????A??????G????@_?????_?????Q?????O?G?@?@????????@???????O??????B???????G?????_????????g??????O_??????c???????_???????W????????_?G????????G???????@?????????K????????@?????A?A??????????c????????G_???????C_????????D???????????A????????O????????????K??????????GO?????????_A????????A??_????????_?_????????_O@???????@O??O???????C_?@?????????@_?C????????@G?,~?AS`_S?__O@?G?A?@?@C?G_?_?@??CO?AG??_??C???O@??_A??_???O???O???A????G?G??O?O??O????G????G????@?????C?@???G?A????????????_???????????@??????_??????O?????C???????_??????_??????O??????@???????G???????AG??????@C??????@????????G????????_C??????@?_??????CO???????AG????????_????????C??????????@?????????A?????????G?????????C????????O?????????A???????????A??????????C???????????O??????????G??????????g??????????D??????????O???????????_????????????a???????????P???????????O???????????A????????????GG???????????OO?????????C?O??????????A?G??????????A?????????????O??????????????C?????????????G??????????????a?????????????P???????@??????????????G??????????????C??????????????_???????????????@???????????????_????????????????_G?????????????C@??????????????@@??????????????AA??????????????G_??????????????CO?????????????@????????????????G???????????A????????????????C??????????????????????S????????????????I????????????????G?C??????????????@?A???????????????C?????????????????G??????????????????GA????????????????C@???????????????CC?????????????????__?????????????????_?????????????????@??????????????????O??O???????????????G??G??????????????_??????????????????C?????????????C?????????@?????????G?????????A???????????????????g???????????????????S????????????????????O???????????????????A????A??????????????AG????C??????????????CO???@??????????????O@?????_?????????????G?_???_????????????G???????C????????????@????????A?????????????@???????O?????????????A????????????????????A?????????????????????@?????????G???????????O????O????C???????????A????A??????????????????_??A??????????????????@???C??????????????????????CO?????????????????????AG???@@?????????????????A????__?????????????????O????@????????????_??????????A???????????C???????????????????????????C?A?????????????????????G?@???@?@??????????????????G???G?G?????????????????C
1372,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@OOD???@?A?A????@??G??_??_??_??G??AO??????@???A???A??_???G??????C????g????O????G????@?????o??????????@?????A?????A??????O????@@?????@G???A?????????G???G??G??????A???????_??????B???????A???????H???????@????????O???@???@?????GA?G????????O???????OG???G????C?????OO???????@??O??C??????G??????O??C???C_????????_????O????O??G??A???A????_?A???GO?????_??C_???????OA??_??????G???C????G?AA??????????G??O?????@?C???????AO??A????G??????G@????????@?OO????????G?,~?AS`_S?__O@?G?A?@?@C?G_?_?@??CO?AG??_??C???O???_???_???O???O???A????G?G??O?O??O????G????G????@?????C?@???G?A????????????_???????????@????G?_????O?_??@?OC????_G@??????@???????C???@??A????A??A?????_?A?????O?@?????????????????@?????????????????G???????@?????????O?????_??_?????C??A?????????_?????????_????????C?????????@??????????O?????????A??????????__????????@@?????A???@?_????C????`??????????G??????????@???????????O???????????_???????????_A??????????O@??????????C????????????_???????????A?G??????????C?O?????????????????????????C??????????????????????????G????????????S?????????????c?????_??????G_?????O??????CG?????????????G??????????????_????_????????O????@?????????O??????????????P??????????????G_???????_??????????????C??????????????@???????????????A???????????????A???????G???????@???????C???@????????????O???G???????????A???????????????G????????????????O????????????????@O????????????????g????????????????G????????????????@?????????????????@?????????????????A?????????????????G?????????????????C?????????????????OO????????????????AA?????????????????????????????????????G?????????????????????????????????????C??????????????????G???????????????????_?????O????@???????O??????_????A???????O?????????????????A@??????????????????@?O???????????A???????_???????????@???????A???????????????????_G_?????????????????@?P????O?????????????@@?????G??????????????__???????????????A?????????????????????O??????????????????????????@?????????????????????A????????????_????????G????????????O????????C??????????????C??????@???????????????_??????G?????????????????????A??????????????????????C??????????????????????CO?????????????????????AG??????????????G???????_??????????????@???????C????????????O???????@??C????????????_???????A??G???????????????A?A????A????????????????@?@????@?????????O??????@???????C????????A???????G???????_
1373,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@GOC???@?A?A????H??G??_?????C??A???_?C_???h???O??A?????G??GA???G????OG????O???@?????_?@A????C@?????AO?????_???O??C????AC??????O?????@?????C?G???????????A?C??????A???????_????A?@?????C?G???????C???????G_???????O??????_???O?????C????????O???????g????????A?????????G???????A?O?????A??@??????A?????????g????????_@?????????P????????C????G?O????????GA????????AGG????????A?C??????@C??G?????????QA???????@@???_???????_??A??????CG???G???????A?A?G??????@G???,~?AS`_c@@?CA?A?@?A??__OO?_?@??C??A???_??C??@???A???A?A?@?@??O???A????_???@?????_?G?@??O??G????@?????O?????_?????_?????O?????O?@???A??G?????????????G?????????????C??????G???????O??????O???????G???????_??????@????????O???????G????????G_???????P???????@?????????_????????C????????A?????????H????????@A?????????_?????????O?????????A?O???????@?A??????????_?????????@??????????@???????????_????????G?G????????@?@???????????Q???????????o???????????????????????G_???????????????????????`?????????_??_????????@???_???????????C????????????@????????????@?????????????C?????????????O?????????????_?????????????g?????????????S?????????????P?????????????AG?????????????G??????????????O???????????C??????????????A??????????????????A???????????????O??????????????C???????????????G???????????@???A???????????A???@?????????????@????????????????G????????????????G????????????????O?????C???????????@O???A????????????g???G????????????_???@????????????C???????????????@?????????????????A?????????????????G?????????????????C?????????????????@??_???????????????G?O?????????_?????????????????@???????????????????????C??O???????????????A??G??????@?????????G???A?????_????????@????O????O?????????OC????????_?????????_G????????A???A???????????????@???@???????????????????C????????@???????????_????????G????G?????????????GA?????O?????????????OC???????????????????O????????????????????G????????????????????A??A??????????????????O??O????????????????????C?????????????????????G?????????????????????G?????????????????????C?????????????????????@G?????????????????????K????G?????????????C??A?????O?????????????_??C???????_??????????C??????????@???????????A?????????_A????????????????_????C?O???????????????C??????C???????????????CC??????G???????????????GG???G?G??????????????G??????C?C??????????????C????????C???C??????????O?????????_???_?????????A????
1374,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@?OD???@?A?A??_?G??G??_??_??g??????G??@???C???????A_???O???C???@O????_???@??????????@?????O????A?????C?????G?????@??????_???_?S??????g?????????????G?????AG?????OC?????_?_??????C??????C????A???@????@?O@?????_?I????_??OC????C_?????G??O?????O???@O???G??O??G?A?????G?????????????C??????_????????A?????????C???O?????A??????????W??C??????G?G_????????G????????C?C????????CGA???o??????@???????G???G???????G?GC??G?????@?@?????????A?@?O????????@?CO???????A??,~?AS`_S?__O@?G?A?@?@??G??_?@??CO?AG??_??C??@???A???A?G?@?C??O???A????_A??@?C??@?????_????_????C?????O?@???_?A??A?????@??????O??O??A??A?????????????G?????????????C?????AG??????O_???C?@O????G?AO??????@????????O???????_???????A??????A?G??????C?O????????C????????A????????A?????????O????????@?????????A?????????GC????????CG?????????G?????????C??????????O?????????A??????????@?O?????????_G?????????G??????????@????@??????O????A??????_???????????_G??????????OC????????????????????????@?????????????????????????G???????????@?????????????O????_???????_????C???????A?????????????_?????????????_????????????C?????????????@??????????????O?????????????A??????????????a?????????????@C?????C???????@@?????A????????__??????????????_??????????????C???????????????@???????????????A?????_?????????G?????O?????????C???????????????@????????????????G???????????????A????????????????C?????@??????????CO?????_?????????AG????????????????_????????????????C????????????????@?????????????????A?????????????????AG????????????????@C????????????????????????????????????@?????????????????????????????????????G??????????O??????@???????????G???????O??????????A??A????_???????????O??O???A???????????????????_???????????????????_??????????????_???C???????????????O???@???????????C????????O???????????_???????A??????????????????A?A??????????????????C?C????????????????????O????????????????????G??????????????G?????AA?????????????@??????OO????????????????@???O?????????????????A???_??????????????A??A???_??????????????@??@???O????????????????????C@??????????????????C???@????????????????????C@??????????????????@????G????????O@????????????_????????G?_???????????G???????????_??????????????????????C???????????????O???????O??????????@????_???????_??????????A????A??????????????????G????@??????????????????C????C???????O???????????O????_??????A???????????A
1375,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@OOD???@?A?A????@??G??_??_??_??A??@_??Q???G????????_???O??@C?@????C???????O?C??O????A?????_????A_???G????GO???????_?????g???G?A?????????????g??????O??????O??????S???????g??????C????C?_????????@????G???????????W??????AC????????G????????G????????O????????G????????C???@???C??????@???_??O??????G?????????o?????G?Q???????_?@????????_??@O?????A???H????G?????O?OA??G??????G????????@GA????????A??G?CC???????C??????AC???A@??????????G@????????@?OO????????G?,~?AS`_c@@?CA?A?@?A??c?O_?_?@??CO?AG??O??G???O???_???_???O???O???A????C?G??_?O??O????G????G????@?????C?@???G?A????????????_???????????@??????_??????_??@?OC????_G@??????@???????C???@??A????A??A???????AG??????@C??????@????????G??????????????????G?????????????????C?????G??G?????@???_????@???O?????A???O????????@??????????O?????????_?????????A??????????GG?????????OO????C????S?????A????I??????????A???????????O??????????@???????????A????????????G???????????C?????O?????C?????A??????_???A??????A?????C??????C?????????????OO???????????GG???????????G????????????@?????????????@?????????????O@????????????C?????????????O?_????????????@??????????????C?????????????@??????????????@??????????????@O??????????????g???A??????????_????O?????????C???????@???????????????A???????????A???A???????????@???@???????????????????????@????????????????G???????????????A????????????????C????????C????????O???????A????????G????????????????_????????????????C????????????????@?????????????????A?????????????????AA????????????????@@????????C????????O?????????_???????A???????????????A??????????????????C???????????????C@?????O???????????A?_????G??????????????????G??????????????????@?????????????@?????@?????????????A?????A???????????????????G???????????????????C????????????????????O???????????????????A?????????????????G??_?????????????????O?@?????????????C??????P?????????????A??????G_???????????????A?_??_????????????????OC??C??????????????????O??O??????????????????_??_???????????????_?????A???????????????O?????@???????????????C??????O???????????????_?????A??????????????????????G??????????????????????O??????????????????????O??????????????????????G???A??????????????????G????O?????????????????@????????@??????????????C????????A??????????????G??????????????????g????_??????????????????S????O????C??????????????????D?????_??????????????????g
